state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
AC,Acrelândia/AC,1200013,0,Janssen,F,15-19,15721,8
AC,Acrelândia/AC,1200013,0,Janssen,F,20-24,15721,21
AC,Acrelândia/AC,1200013,0,Janssen,F,25-29,15721,21
AC,Acrelândia/AC,1200013,0,Janssen,F,30-34,15721,20
AC,Acrelândia/AC,1200013,0,Janssen,F,35-39,15721,11
AC,Acrelândia/AC,1200013,0,Janssen,F,40-44,15721,10
AC,Acrelândia/AC,1200013,0,Janssen,F,45-49,15721,13
AC,Acrelândia/AC,1200013,0,Janssen,F,50-54,15721,8
AC,Acrelândia/AC,1200013,0,Janssen,F,55-59,15721,2
AC,Acrelândia/AC,1200013,0,Janssen,M,15-19,15721,12
AC,Acrelândia/AC,1200013,0,Janssen,M,20-24,15721,20
AC,Acrelândia/AC,1200013,0,Janssen,M,25-29,15721,18
AC,Acrelândia/AC,1200013,0,Janssen,M,30-34,15721,23
AC,Acrelândia/AC,1200013,0,Janssen,M,35-39,15721,19
AC,Acrelândia/AC,1200013,0,Janssen,M,40-44,15721,21
AC,Acrelândia/AC,1200013,0,Janssen,M,45-49,15721,12
AC,Acrelândia/AC,1200013,0,Janssen,M,50-54,15721,10
AC,Acrelândia/AC,1200013,0,Janssen,M,55-59,15721,2
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,15-19,15721,42
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,20-24,15721,113
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,25-29,15721,158
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,30-34,15721,239
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,35-39,15721,283
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,40-44,15721,292
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,45-49,15721,188
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,50-54,15721,202
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,55-59,15721,165
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,60-64,15721,103
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,65-69,15721,132
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,70-74,15721,8
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,75-79,15721,58
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,80-84,15721,22
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,85-89,15721,16
AC,Acrelândia/AC,1200013,1,AstraZeneca,F,90+,15721,2
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,15-19,15721,32
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,20-24,15721,79
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,25-29,15721,148
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,30-34,15721,175
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,35-39,15721,226
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,40-44,15721,266
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,45-49,15721,210
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,50-54,15721,223
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,55-59,15721,198
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,60-64,15721,148
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,65-69,15721,171
AC,Acrelândia/AC,1200013,1,AstraZeneca,M,70-74,15721,12
